title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Wrath of the Titans",movie,"Action, Adventure, Fantasy",2012,tt1646987,5.7,199440,
"The Black House",movie,"Comedy, Drama, Horror",1999,tt0257844,6.2,556,
"Moomins and the Comet Chase",movie,"Adventure, Animation, Family",2010,tt1606636,6,668,
"Love Fight",movie,"Drama, Romance, Sport",2008,tt1313144,6.1,72,
"Pretty Cure All Stars DX 2: Kibou no Hikari - Rainbow Jewel o Mamore!",movie,"Action, Adventure, Animation",2010,tt1630601,7.1,28,
"Dear Friends",movie,Drama,2007,tt1039780,6.5,464,
"Nick Kroll: Thank You Very Cool",movie,"Comedy, Documentary",2011,tt1809315,5.6,291,
"Cash Calls Hell",movie,"Action, Crime",1966,tt0165304,7.4,442,
"Death Shadow",movie,Action,1986,tt0165339,6.1,271,
"Don't Look Up",movie,"Fantasy, Horror",1996,tt0229499,6.2,700,
"Alone on the Pacific",movie,"Adventure, Drama",1963,tt0057553,7,527,
"Tokyo Girl",movie,"Fantasy, Romance",2008,tt1139641,6.6,247,
"Bandits vs. Samurai Squadron",movie,"Action, Adventure, Drama",1978,tt0164707,6.6,452,
"Three Outlaw Samurai",movie,"Action, Drama",1964,tt0058652,7.6,4204,
"Shogun's Shadow",movie,"Action, Adventure, Drama",1989,tt0098322,6.9,769,
"A Better Tomorrow",movie,"Action, Crime, Drama",2010,tt1138442,5.7,1207,
"The Raffle",movie,"Comedy, Drama, Romance",1991,tt0134057,5.2,1490,
"The Piano Forest",movie,"Animation, Drama, Family",2007,tt1119194,7.1,1826,
"HeartCatch PreCure the Movie: Fashion Show in the Flower Capital... Really?!",movie,"Action, Adventure, Animation",2010,tt1753757,7.9,48,
"Gamera 2: Attack of the Legion",movie,"Action, Drama, Fantasy",1996,tt0116390,7,3335,
"Attack the Block",movie,"Action, Adventure, Comedy",2011,tt1478964,6.7,113618,
"Adieu Galaxy Express 999",movie,"Action, Animation, Drama",1981,tt0184881,7,653,
"From Me to You",movie,"Drama, Romance",2010,tt1632544,6.9,3083,
"Dark Tide",movie,"Action, Adventure, Drama",2012,tt1507563,4.3,9649,
Hahaha,movie,"Comedy, Drama, Romance",2010,tt1452626,6.7,1576,
"Gamera 3: Revenge of Iris",movie,"Action, Drama, Fantasy",1999,tt0184503,7.1,3495,
"Gamera the Brave",movie,"Adventure, Family, Fantasy",2005,tt0467923,6.6,1567,
"To the Wonder",movie,"Drama, Romance",2012,tt1595656,5.8,30468,
"Red Dawn",movie,"Action, War",2012,tt1234719,5.3,82323,
"Macross Frontier: The Wings of Farewell",movie,"Action, Animation, Music",2011,tt1566528,7,227,
"Point Blank",movie,"Action, Crime, Drama",2010,tt1545759,6.8,14886,
"Pale Flower",movie,"Crime, Drama, Romance",1964,tt0056327,7.7,4734,
"The Grand Duel",movie,"Action, Drama, Mystery",1972,tt0068657,6.4,3721,
"The Flying Guillotine",movie,"Action, Drama",1975,tt0071512,6.6,1707,
"Sound of the Sea",movie,"Drama, Romance",2001,tt0261311,5.9,2357,
"Dark Shadows",movie,"Comedy, Fantasy, Horror",2012,tt1077368,6.2,288136,
Melancholia,movie,"Drama, Sci-Fi",2011,tt1527186,7.1,202223,
"The Guys from Paradise",movie,"Crime, Drama",2000,tt0304809,6.5,406,
"Tales of Terror: Haunted Apartment",movie,Horror,2005,tt0808332,6.2,510,
"The Girl Who Leapt Through Time",movie,"Drama, Fantasy, Mystery",1983,tt0086456,6.5,1051,
"Saru Lock the Movie",movie,Comedy,2010,tt1525886,5.5,45,
"Hello Ghost",movie,"Comedy, Drama, Family",2010,tt1848926,7.5,4954,
"Angel Heart",movie,Drama,1995,tt0112660,5,273,
"Midnight Sun",movie,"Drama, Music, Romance",2006,tt0844347,7.1,1999,
"Man Called Rocca",movie,"Crime, Drama",1961,tt0055569,6.4,620,
"Metal Skin Panic MADOX- 01",movie,"Animation, Comedy, Sci-Fi",1987,tt0093529,5.8,470,
"The Lost Bladesman",movie,"Action, Biography, Drama",2011,tt1648093,6,4632,
"Dear Prudence",movie,Drama,2010,tt1587119,5.9,1131,
"Mad Love",movie,"Drama, Romance",1969,tt0062663,7.3,942,
"Hunter in the Dark",movie,"Action, Adventure, Drama",1979,tt0079317,7,610,
"Mechanical Violator Hakaider",movie,"Action, Sci-Fi",1995,tt0161644,6.1,583,
"The Zodiac Killer",movie,"Horror, Mystery, Thriller",1971,tt0143016,4.4,1023,
"An Autumn's Tale",movie,"Drama, Romance",1987,tt0093426,7.5,2587,
"À l'aventure",movie,"Drama, Fantasy, Romance",2008,tt1235552,5.4,2422,
Laddaland,movie,"Drama, Horror, Mystery",2011,tt2063782,6.3,2715,
"Warriors Two",movie,"Action, Comedy, Drama",1978,tt0078517,7.2,1658,
"Perfect Love",movie,"Drama, Romance",1996,tt0117296,6.2,600,
"The Great Gatsby",movie,"Drama, Romance",2013,tt1343092,7.2,620411,
"21 Jump Street",movie,"Action, Comedy, Crime",2012,tt1232829,7.2,622882,
"Doraemon: Nobita's Dinosaur",movie,"Adventure, Animation, Family",1980,tt1147517,7.3,963,
"Mai Mai Miracle",movie,"Adventure, Animation, Drama",2009,tt1517216,6.9,1245,
"Final Episode",movie,"Action, Crime, Drama",1974,tt0226018,7.3,1306,
Tomboy,movie,Drama,2011,tt1847731,7.4,22856,
"The Girl with the Dragon Tattoo",movie,"Crime, Drama, Mystery",2011,tt1568346,7.8,513463,
"Happy Feet Two",movie,"Adventure, Animation, Comedy",2011,tt1402488,5.8,49308,
"The Whistleblower",movie,"Biography, Crime, Drama",2010,tt0896872,7.1,36519,
"Come Rain, Come Shine",movie,Drama,2011,tt1832453,6.2,707,
"Captive Files I",movie,"Drama, Horror, Thriller",2002,tt2848162,5.1,23,
"Captive Files II",movie,"Drama, Horror",2003,,,,
"Eyes of the Spider",movie,"Crime, Drama, Thriller",1998,tt0241644,6.6,737,
"Red Dog",movie,"Biography, Comedy, Drama",2011,tt0803061,7.3,20241,
Muthu,movie,"Action, Comedy, Drama",1995,tt0140399,7.5,3838,
"Sailor Suit and Machine Gun",movie,"Action, Romance",1981,tt0083021,6.3,1056,
"Gonin 2",movie,"Action, Crime, Thriller",1996,tt0116436,6.2,487,
"Mr. Vampire II",movie,"Action, Comedy, Horror",1986,tt0091293,5.7,1017,
"New Battles Without Honor and Humanity",movie,"Action, Comedy, Crime",1974,tt0072152,6.9,483,
"The Boss's Head",movie,"Action, Comedy, Crime",1975,tt0073702,7.2,378,
"Last Days of the Boss",movie,"Action, Comedy, Crime",1976,tt0075209,6.8,297,
"Bokura no nanoka-kan sensô",movie,"Action, Comedy, Drama",1988,tt0101494,6.3,161,
"To Love",movie,"Drama, Romance",1997,tt0118574,6.5,99,
"Cold Fish",movie,"Crime, Drama, Horror",2010,tt1632547,7.1,15291,
Ojuken,movie,"Comedy, Drama, Family",1999,tt0298100,6.2,101,
Inugami,movie,"Drama, Fantasy, Horror",2001,tt0277044,5.9,1033,
"Shrill Cries: Reshuffle",movie,"Action, Drama, Horror",2009,tt1346850,5.2,225,
"Lost Paradise",movie,"Drama, Romance",1997,tt0120120,6.6,815,
"Django Unchained",movie,Western,2012,tt1853728,8.5,1790050,
"Isola: Multiple Personality Girl",movie,"Drama, Horror, Mystery",2000,tt0233910,5.4,490,
"Railroad Man",movie,Drama,1999,tt0206216,7.1,1427,
Rouge,movie,"Drama, Fantasy, Music",1987,tt0093258,7.3,3780,
Shikoku,movie,"Drama, Horror, Mystery",1999,tt0213245,5.6,888,
"Sleepless Town",movie,"Crime, Drama, Romance",1998,tt0169929,6.9,770,
"Beyond the Limit",movie,"Drama, Romance, Thriller",1983,tt0085236,5.7,1651,
"Surely Someday",movie,"Comedy, Drama",2010,tt1450332,6.1,125,
"The Adventure of Denchu-Kozo",movie,"Comedy, Horror, Sci-Fi",1987,tt0166069,6.5,1042,
"A Night in Nude: Salvation",movie,"Crime, Drama, Thriller",2010,tt1653916,6,280,
"Cafe Isobe",movie,"Comedy, Drama",2008,tt1233481,6.7,257,
Manhunt,movie,"Action, Crime, Drama",1976,tt0327002,6.8,616,
Hazard,movie,"Crime, Drama",2005,tt0798722,6.7,892,
"Gamera vs. Zigra",movie,"Adventure, Family, Sci-Fi",1971,tt0067123,3.6,2011,
"Gamera vs. Jiger",movie,"Adventure, Family, Sci-Fi",1970,tt0065755,5.3,1681,
"Gamera: Super Monster",movie,"Family, Sci-Fi",1980,tt0081675,3.6,1221,
Trespass,movie,"Crime, Drama, Mystery",2011,tt1674784,5.3,46593,
"Brownian Movement",movie,"Drama, Romance",2010,tt1529240,4.7,1612,
"The Monster X Strikes Back: Attack the G8 Summit",movie,"Comedy, Sci-Fi",2008,tt1190867,5.2,424,
"Doraemon the Movie: Nobita's Dinosaur",movie,"Adventure, Animation, Comedy",2006,tt0802983,7.1,1852,
Julia,movie,Drama,1974,tt0071754,4.7,730,
"The Fall of Ako Castle",movie,"Action, Adventure, Drama",1978,tt0077135,7.2,672,
"Female Prisoner #701: Scorpion",movie,"Crime, Drama, Thriller",1972,tt0226872,7.2,5237,
"Clouseau: 10x10 - Live in het Sportpaleis",movie,Music,2010,,,,
"Piecing Me Back Together",movie,"Drama, Romance",2010,tt1611115,5.6,151,
"Resident Evil: Retribution",movie,"Action, Horror, Sci-Fi",2012,tt1855325,5.3,154879,
"The Iron Lady",movie,"Biography, Drama",2011,tt1007029,6.4,115185,
"Graveyard of Honor",movie,"Action, Crime",1975,tt0073207,7.1,2088,
Redline,movie,"Action, Animation, Sci-Fi",2009,tt1483797,7.5,18837,
"The Pleasures of the Flesh",movie,"Crime, Drama",1965,tt0059159,6.9,1777,
Children...,movie,"Mystery, Thriller",2011,tt1861982,7.1,3089,
Ted,movie,Comedy,2012,tt1637725,6.9,683584,
Safe,movie,"Action, Crime, Thriller",2012,tt1656190,6.5,121834,
Puncture,movie,"Biography, Drama, Mystery",2011,tt1582248,6.8,25263,
"Josee, the Tiger and the Fish",movie,"Drama, Romance",2003,tt0416881,7.3,2402,
"Journey 2: The Mysterious Island",movie,"Action, Adventure, Comedy",2012,tt1397514,5.7,116435,
"G.I. Joe: Retaliation",movie,"Action, Adventure, Sci-Fi",2013,tt1583421,5.7,190108,
"Doraemon: Nobita and the Knights on Dinosaurs",movie,"Adventure, Animation, Family",1987,tt1147527,6.7,508,
Lincoln,movie,"Biography, Drama, History",2012,tt0443272,7.3,278761,
Kaidan,movie,"Drama, Horror, Romance",2007,tt0844319,6.1,1252,
"Bleach the Movie: Hell Verse",movie,"Action, Adventure, Animation",2010,tt1785394,7.3,3639,
"A Distant Cry from Spring",movie,Drama,1980,tt0080843,7.6,734,
"Fort Yuma Gold",movie,"Drama, War, Western",1966,tt0061773,6,710,
"The Double",movie,"Action, Adventure, Crime",2011,tt1646980,5.9,32187,
"Mardock Scramble: The First Compression",movie,"Action, Animation, Drama",2010,tt1754177,6.4,1673,
"Mardock Scramble: The Second Combustion",movie,"Animation, Sci-Fi, Thriller",2011,tt2048804,6.2,1083,
"Just Between Us",movie,"Comedy, Drama",2010,tt1318029,6.6,1093,
"GACHI-BAN: ULTIMATE",movie,,2011,,,,
"I Want To",movie,"Action, Adventure, Sci-Fi",1979,tt0083050,6.4,1222,
"The Private Eyes",movie,Comedy,1976,tt0074179,7,950,
"Record of a Tenement Gentleman",movie,Drama,1947,tt0039651,7.7,2429,
"Samurai Reincarnation",movie,"Action, Fantasy, Horror",1981,tt0082699,6.5,1354,
Pool,movie,Drama,2009,tt1458613,5.8,132,
"The Village",movie,Drama,1975,tt0204364,7.1,114,
Ballad,movie,"Action, Drama, Romance",2009,tt1424045,5.6,312,
Bandage,movie,"Drama, Music, Romance",2010,tt0482459,6.6,480,
"Accidental Kidnapper",movie,Drama,2010,tt1587298,6.9,126,
"The Best Exotic Marigold Hotel",movie,"Comedy, Drama, Romance",2011,tt1412386,7.2,101987,
"Mazinger Z vs. The Great General of Darkness",movie,"Action, Adventure, Animation",1974,tt0345612,7.2,257,
"Mazinger Z vs. Devilman",movie,"Action, Adventure, Animation",1973,tt0299017,6.6,286,
"Great Mazinger vs. Getter Robo",movie,"Animation, Sci-Fi, Short",1975,tt5281676,6.7,36,
"Great Mazinger vs. Getter Robo G: The Great Space Encounter",movie,"Action, Animation, Sci-Fi",1975,tt0422354,6.7,94,
"Koisuru naporitan: Sekai de ichiban oishii aisarekata",movie,"Drama, Romance",2010,tt1696541,6.3,48,
"Digimon Adventure: Our War Game!",movie,"Action, Adventure, Animation",2000,tt0313441,7.7,1258,
"Red Lights",movie,"Drama, Fantasy, Mystery",2012,tt1748179,6.2,68563,
"Garo the Movie: Red Requiem",movie,"Action, Drama, Fantasy",2010,tt1554970,5.7,227,
"Twilight's Last Gleaming",movie,"Drama, Thriller",1977,tt0076845,6.7,3967,
"No Rest for the Wicked",movie,"Crime, Thriller",2011,tt1661862,6.4,5703,
"The Expendables 2",movie,"Action, Adventure, Thriller",2012,tt1764651,6.6,328746,
"12 Years a Slave",movie,"Biography, Drama, History",2013,tt2024544,8.1,764429,
Helldriver,movie,"Horror, Sci-Fi",2010,tt1653913,5.2,1827,
"All About Ah-Long",movie,Drama,1989,tt0098694,7.2,1772,
"Thomas & Friends: Misty Island Rescue",movie,"Adventure, Animation, Family",2010,tt1683981,4.7,515,
"Mad Max: Fury Road",movie,"Action, Adventure, Sci-Fi",2015,tt1392190,8.1,1164693,
1911,movie,"Drama, History, War",2011,tt1772230,5.7,6684,
"Black Angels",movie,Drama,2011,,,,
"Felix and Lola",movie,"Drama, Romance",2001,tt0260036,5.8,469,
Pompeii,movie,"Action, Adventure, Drama",2014,tt1921064,5.5,119994,
"The Inugami Family",movie,"Crime, Drama, Horror",1976,tt0074691,7.1,1265,
"Gegege no Kitarô daikaiju",movie,"Action, Animation, Fantasy",1996,tt1614343,5.9,31,
"Odin: Photon Space Sailer Starlight",movie,"Action, Adventure, Animation",1985,tt0161122,5.4,234,
"Jupiter Ascending",movie,"Action, Adventure, Sci-Fi",2015,tt1617661,5.3,198409,
"Inugami-ke no ichizoku",movie,"Drama, Mystery, Thriller",2006,tt0794297,6.3,440,
"Tales of Terror from Tokyo and All Over Japan: The Movie",movie,Horror,2004,tt0468774,5.7,436,
"Sing a Song of Sex",movie,Drama,1967,tt0062042,6.5,942,
"Edo Porn",movie,"Biography, Drama, History",1981,tt0202908,6.4,501,
"Sleep Tight",movie,"Crime, Drama, Thriller",2011,tt1437358,7.2,48536,
"Momotaro, Sacred Sailors",movie,"Adventure, Animation, Family",1945,tt0142666,5.5,402,
"Detective Conan: Quarter of Silence",movie,"Action, Adventure, Animation",2011,tt1840372,6.6,2174,
"Gokusen: The Movie",movie,"Comedy, Drama",2009,tt1392158,5.7,679,
"Ten Nights of Dreams",movie,Fantasy,2006,tt0899224,6.3,472,
"War of the Arrows",movie,Action,2011,tt2025526,7.1,13057,
Blind,movie,"Action, Crime, Drama",2011,tt2025506,6.8,3324,
"The Road to Salina",movie,Drama,1970,tt0067681,6.7,1101,
"Tim and Eric's Billion Dollar Movie",movie,Comedy,2012,tt1855401,5.3,10836,
"Late Bloomers",movie,Drama,2011,tt1572502,5.7,1085,
"The Watch",movie,"Comedy, Sci-Fi",2012,tt1298649,5.7,135324,
"The Tibetan Dog",movie,"Adventure, Animation, Drama",2011,tt2411128,6.6,269,
"Parasite Dolls",movie,"Action, Animation, Crime",2003,tt0376058,6.3,778,
"Get the Gringo",movie,"Action, Drama, Thriller",2012,tt1567609,6.9,113248,
"Boku wa imôto ni koi wo suru",movie,"Drama, Romance",2007,tt0871977,5.6,604,
"Guilty of Romance",movie,"Drama, Horror, Romance",2011,tt1743724,6.8,6116,
"Initial D: Third Stage",movie,"Action, Animation, Romance",2001,tt0388130,7.7,2105,
"Sawako Decides",movie,Drama,2010,tt1611082,6.8,427,
"Venial Sin",movie,Comedy,1974,tt0066015,5.5,860,
"Jack the Giant Slayer",movie,"Action, Adventure, Fantasy",2013,tt1351685,6.3,151338,
"252: Signal of Life",movie,"Action, Adventure, Drama",2008,tt1260932,5.4,300,
"Water Flower",movie,Drama,2005,tt0860465,7.2,37,
"What Every Frenchwoman Wants",movie,Comedy,1986,tt0092995,5.6,6170,
"To Rome with Love",movie,"Comedy, Music, Romance",2012,tt1859650,6.3,92112,
"Cellular Girlfriend",movie,Horror,2011,tt1858476,5.2,125,
"Legendary Amazons",movie,Action,2011,tt2106514,4.4,828,
"The Libertine",movie,"Comedy, Drama",1968,tt0064643,5.4,910,
"Gangster Squad",movie,"Action, Crime, Drama",2013,tt1321870,6.7,226122,
"The Venetian Woman",movie,"Drama, Romance",1986,tt0092157,4.9,680,
"Fast & Furious 6",movie,"Action, Thriller",2013,tt1905041,7,428613,
Deadball,movie,"Comedy, Horror, Sport",2011,tt1954374,5.2,626,
"Yakuza Weapon",movie,"Action, Sci-Fi",2011,tt1669604,5.2,619,
"Cloud Atlas",movie,"Drama, Mystery, Sci-Fi",2012,tt1371111,7.4,381097,
"The Teacher",movie,"Crime, Drama, Mystery",2000,tt0405312,4.7,250,
"Pretty Cure All Stars DX 3: Mirai ni Todoke! Sekai wo Tsunagu Niji-Iro no Hana",movie,"Action, Adventure, Animation",2011,tt1865354,8.1,25,
"Pretty Cure All Stars DX: Everyone Is a Friend - A Miracle All Pretty Cures Together",movie,"Action, Adventure, Animation",2009,tt1401235,8.4,111,
"28 Hotel Rooms",movie,"Drama, Romance",2012,tt2124074,5.7,3765,
Bachelorette,movie,"Comedy, Romance",2012,tt1920849,5.3,49723,
"The Neighbor No. Thirteen",movie,"Horror, Thriller",2005,tt0443205,6.3,1339,
"Madrid, 1987",movie,Drama,2011,tt1760980,6.2,2421,
"Young & Wild",movie,"Comedy, Drama",2012,tt2125698,6,3157,
"House of Tolerance",movie,Drama,2011,tt1660379,6.7,8305,
"As Luck Would Have It",movie,"Comedy, Drama",2011,tt1808240,6.1,2936,
Kotoko,movie,"Drama, Horror",2011,tt1842532,6.8,2498,
"UFO Robot Grendizer vs. Great Mazinger",movie,"Action, Animation, Sci-Fi",1976,tt4096826,7,108,
Ho!,movie,Crime,1968,tt0063072,6.1,710,
"Marrying the Mafia 4: Family Ordeal",movie,"Action, Comedy",2011,tt1995309,4.9,213,
"The Day He Arrives",movie,"Comedy, Drama",2011,tt1922561,7,2898,
Elles,movie,Drama,2011,tt1549589,5.6,7802,
"My SO Has Got Depression",movie,Drama,2011,tt1810833,6.7,742,
"Karate-Robo Zaborgar",movie,"Action, Sci-Fi",2011,tt1645048,6.3,567,
Always,movie,"Action, Drama, Romance",2011,tt2082180,7.7,11965,
"Doraemon The Movie: Nobita's Great Battle of the Mermaid King",movie,"Adventure, Animation, Comedy",2010,tt1613031,6.5,814,
"Oki's Movie",movie,"Comedy, Drama",2010,tt1714878,6.8,1408,
"Like You Know It All",movie,Drama,2009,tt1275891,6.8,894,
"Crazed Fruit",movie,"Drama, Romance",1956,tt0160440,7.2,2343,
"Asyl: Park and Love Hotel",movie,Drama,2007,tt1188677,7.2,101,
"2-Headed Shark Attack",movie,"Action, Adventure, Comedy",2012,tt2043757,2.5,7628,
"Rockman. EXE: The Program of Light and Darkness",movie,"Action, Animation",2005,tt0961185,7,72,
"Terminator Genisys",movie,"Action, Adventure, Sci-Fi",2015,tt1340138,6.3,300216,
Riddick,movie,"Action, Adventure, Sci-Fi",2013,tt1411250,6.4,182617,
"That's My Boy",movie,"Comedy, Drama",2012,tt1232200,5.6,115329,
"Mondo Cane 2",movie,"Documentary, Horror",1963,tt0058365,5.7,1043,
"Soft Machine: Legacy",movie,"Music, Documentary",2006,,,,
"Life of Pi",movie,"Adventure, Drama, Fantasy",2012,tt0454876,7.9,684875,
"Cruel Story of Youth",movie,"Crime, Drama",1960,tt0054286,6.9,2634,
"Doraemon: Nobita and the Steel Troops",movie,"Adventure, Animation, Family",1986,tt1147528,7.7,1031,
"Heroes Two",movie,"Action, Drama, History",1974,tt0070051,6.4,630,
"Crayon Shin-chan: Pursuit of the Balls of Darkness",movie,"Action, Adventure, Animation",1997,tt0406672,6.9,892,
"Nameless Gangster: Rules of the Time",movie,"Action, Crime, Drama",2012,tt2082221,7,7638,
"Ring of Curse",movie,Horror,2011,tt1989511,6.2,358,
"Late Autumn",movie,"Drama, Romance",2010,tt1542482,6.8,2299,
"The King of Pigs",movie,"Animation, Drama, Thriller",2011,tt2086830,6.7,1898,
"Intimate Stranger",movie,Thriller,1991,tt0104519,5.5,429,
"Ace Attorney",movie,"Comedy, Crime, Drama",2012,tt1891974,6.5,3137,
"Romeo & Juliet",movie,"Drama, Romance",2013,tt1645131,5.8,12987,
"Return of the Sister Street Fighter",movie,"Action, Crime",1975,tt0196100,6.2,490,
"Sister Street Fighter: Fifth Level Fist",movie,"Action, Crime",1976,tt0227197,5.6,400,
"Cops vs. Thugs",movie,"Action, Crime",1975,tt0073234,7.2,1035,
"Hokuriku Proxy War",movie,"Action, Crime, Drama",1977,tt0076148,7.1,265,
"The Detective Is in the Bar",movie,Drama,2011,tt1860318,6.3,414,
"No More Cry",movie,"Comedy, Drama",2009,tt1535464,6.3,146,
"The Game Is Over",movie,Drama,1966,tt0060271,5.8,670,
"To the Forest of Firefly Lights",movie,"Animation, Drama, Fantasy",2011,tt2061702,7.8,23620,
"Strawberry Shortcakes",movie,Drama,2006,tt0872020,7,819,
"Mitsuko Delivers",movie,Comedy,2011,tt1897941,6.2,218,
"Shanghai Grand",movie,"Action, Crime, Thriller",1996,tt0117619,6.6,995,
"Thomas & Friends: Hero of the Rails",movie,"Action, Adventure, Animation",2009,tt1474918,6.6,460,
"Despicable Me 2",movie,"Adventure, Animation, Comedy",2013,tt1690953,7.3,444070,
"Thomas & Friends: The Great Discovery - The Movie",movie,"Animation, Family",2008,tt1371126,6.8,463,
Rebirth,movie,Drama,2011,tt1727825,7.2,905,
"Alex Cross",movie,"Action, Crime, Mystery",2012,tt1712170,5.2,36251,
"How to Become Myself",movie,Drama,2007,tt0991183,6.3,333,
"One Fine Spring Day",movie,"Drama, Romance",2001,tt0295192,7,1944,
"Green Fish",movie,"Crime, Drama",1997,tt0126838,7,2365,
"Bunny Drop",movie,"Comedy, Drama",2011,tt1672214,7.1,1933,
"Doraemon the Movie: The New Records of Nobita's Spaceblazer",movie,"Adventure, Animation, Comedy",2009,tt1264885,6.6,724,
"Sing, Salmon, Sing!",movie,"Comedy, Music",2008,tt1188474,6.4,110,
"Would You Rather",movie,"Horror, Thriller",2012,tt1999995,5.7,47658,
"Detective Conan: The Lost Ship in the Sky",movie,"Action, Adventure, Animation",2010,tt1636815,6.9,2216,
"Digimon Adventure",movie,"Action, Adventure, Animation",1999,tt2049430,7.5,1181,
"Digimon Adventure 02: Hurricane Touchdown!! The Golden Digimentals",movie,"Adventure, Animation, Fantasy",2000,tt1291055,6.5,609,
"The Samaritan",movie,"Crime, Drama, Thriller",2012,tt1867093,5.6,10414,
"Broken City",movie,"Action, Crime, Drama",2013,tt1235522,6.1,84850,
"Chinese Zodiac",movie,"Action, Adventure, Comedy",2012,tt1424310,6,25369,
"Enter Nowhere",movie,"Mystery, Sci-Fi, Thriller",2011,tt1631707,6.5,13670,
"Doraemon: Nobita and the Wind Wizard",movie,"Adventure, Animation, Comedy",2003,tt0473474,7,1033,
Himizu,movie,"Crime, Drama, Mystery",2011,tt1900893,7,4991,
"A Town of Love and Hope",movie,Drama,1959,tt0052540,7.1,637,
Helpless,movie,Crime,1996,tt0116515,6.3,319,
"Daughter of the Nile",movie,"Crime, Drama",1987,tt0093633,7,1290,
"Madness in Bloom",movie,"Action, Adventure, Drama",2002,tt0369641,6.5,193,
Undo,movie,"Drama, Romance",1994,tt0111555,6.6,883,
"Gonza the Spearman",movie,Drama,1986,tt0091136,7,454,
"Dead Man Down",movie,"Action, Adventure, Crime",2013,tt2101341,6.4,71047,
"The Amazing Spider-Man 2",movie,"Action, Adventure, Sci-Fi",2014,tt1872181,6.6,563534,
"Sundance Cassidy and Butch the Kid",movie,"Action, Comedy, Western",1969,tt0065185,5.3,469,
"Crayon Shin-chan: Fierceness That Invites Storm! Yakiniku Road of Glory",movie,"Adventure, Animation, Comedy",2003,tt1149379,6.7,487,
"Sergeant Keroro the Super Movie",movie,"Animation, Comedy, Sci-Fi",2006,tt0781012,6.3,159,
"The Sea and Poison",movie,Drama,1986,tt0092128,7.4,353,
"Ultraman Zero: The Revenge of Belial",movie,"Action, Sci-Fi",2010,tt1682376,7,257,
Mud,movie,"Adventure, Drama",2012,tt1935179,7.4,194550,
"In Another Country",movie,Drama,2012,tt1989712,6.4,3630,
"Serpent's Path",movie,"Crime, Drama, Thriller",1998,tt0241588,7,1078,
"11.25: The Day He Chose His Own Fate",movie,"Biography, Drama",2012,tt1728686,6.1,262,
"Crayon Shin-chan: Unkokusai no Yabou",movie,"Adventure, Animation, Comedy",1995,tt2098658,6.5,413,
"Robinson's Garden",movie,Drama,1987,tt0095999,6.3,183,
"Helter Skelter",movie,"Crime, Drama, Horror",2012,tt2147319,6.4,3929,
"ATM: Er Rak Error",movie,"Comedy, Romance",2012,tt2191394,7.1,2692,
"Dog × Police: The K-9 Force",movie,Drama,2011,tt1833676,6.1,132,
"Kêtai deka 3 the movie: Môningu musume. kyuushutsu daisakusen! - Pandora no hako no himitsu",movie,Action,2011,tt1748067,5,13,
"Chasing My Girl",movie,Comedy,2009,tt1418709,5.4,77,
"In the City of Dawn",movie,"Drama, Romance",2011,tt1831833,5.4,105,
Non-Stop,movie,"Action, Comedy, Crime",1996,tt0116015,6.8,952,
"Doraemon: Nobita's Great Adventure in the South Seas",movie,"Adventure, Animation, Comedy",1998,tt1147519,7.1,860,
"Immortal Love",movie,"Drama, Romance",1961,tt0054845,7.3,659,
"Go for Broke",movie,Action,1985,tt0229005,6.1,115,
"Doraemon: Nobita and the Galaxy Super-express",movie,"Action, Adventure, Animation",1996,tt1147522,7,777,
"Nana et Kaoru",movie,"Drama, Romance",2011,tt1846673,5.1,195,
"The Chef of South Polar",movie,"Comedy, Drama",2009,tt1345728,7,1608,
"Kaiji 2: The Ultimate Gambler",movie,Drama,2011,tt1904937,6.3,1126,
Wasao,movie,Drama,2011,tt1720290,5.6,124,
"Architecture 101",movie,"Drama, Romance",2012,tt2337981,7.2,4386,
"Blackmail Is My Life",movie,"Action, Crime",1968,tt0063205,6.8,413,
"The Triple Cross",movie,"Action, Crime, Drama",1992,tt0135477,6.5,344,
Onimasa,movie,Drama,1982,tt0163777,6.9,611,
"Escape Plan",movie,"Action, Thriller",2013,tt1211956,6.7,264883,
"Games Gamblers Play",movie,Comedy,1974,tt0071588,6.4,289,
"The Face of Jizo",movie,Drama,2004,tt0419634,7.2,254,
"Three Resurrected Drunkards",movie,Comedy,1968,tt0063169,6.4,741,
"Kamen Rider Movie War 2010: Kamen Rider vs. Kamen Rider W & Decade",movie,"Action, Adventure, Fantasy",2009,tt1556175,6.7,253,
"Children of the Dark",movie,"Crime, Drama, Thriller",2008,tt1221151,6.4,271,
"Mother Water",movie,Comedy,2010,tt1634034,6.1,109,
"St. John's Wort",movie,"Horror, Mystery, Thriller",2001,tt0293478,4.6,1182,
"The Outlaw",movie,"Crime, Mystery, Thriller",2010,tt1760984,5.4,236,
"Night and Fog in Japan",movie,Drama,1960,tt0054122,6.8,910,
"Body Temperature",movie,"Drama, Romance",2011,tt2073540,5.3,19,
"Battle of the Year",movie,"Drama, Music",2013,tt1532958,5,9784,
"Crayon Shin-chan: The Hidden Treasure of the Buri Buri Kingdom",movie,"Adventure, Animation, Comedy",1994,tt0477602,6.6,799,
"The Canyons",movie,"Drama, Thriller",2013,tt2292959,3.8,12330,
"Only on Mondays",movie,Drama,1964,tt0322399,6.7,217,
